Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2023-08-29 14:19:20,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7102293647303278592,"We designers talk, do, think, breathe and live design. It’s our northern star, our guiding light. We value things by how well designed they are. We spend lot of time studying design and design history, discussing similarities and differences across disciplines, pro’s and cons with various methods, what design is good and what is bad. ""
""""
""We get genuinely surprised when the rest of the population don’t share the same passion, interest and devotion to design as we do. For us design is the answer to all questions. Others associate design with nice packaging or the distant part of the organisation that don’t create any real value. ""
""""
""When we don’t get the attention and appreciation we deserve we feel misunderstood and unimportant. Because for us design is everything. But guess what. For everyone else it's not. ""
""""
""Design is a vital part of the product, the process and the organisation. Take it away and you get a grey, boring tech company that nobody cares about. ""
""""
""So we make a difference. We are an important part of a whole. A system within a bigger system. The question is not about how we can get a seat at the table or gaining more power or louder voice. It is not about us versus them and who is driving or deciding. ""
""""
""The question is about how we can create great synergies with other parts of the system and together build even better products, organisations and companies. ""
""#design #systemthinking  #collaboration","","",MEMBER_NETWORK
2023-08-29 14:19:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7102293612817739776,"We designers talk, do, think, breathe and live design. It’s our northern star, our guiding light. We value things by how well designed they are. We spend lot of time studying design and design history, discussing similarities and differences across disciplines, pro’s and cons with various methods, what design is good and what is bad. ""
""""
""We get genuinely surprised when the rest of the population don’t share the same passion, interest and devotion to design as we do. For us design is the answer to all questions. Others associate design with nice packaging or the distant part of the organisation that don’t create any real value. ""
""""
""When we don’t get the attention and appreciation we deserve we feel misunderstood and unimportant. Because for us design is everything. But guess what. For everyone else it's not. ""
""""
""Design is a vital part of the product, the process and the organisation. Take it away and you get a grey, boring tech company that nobody cares about. ""
""""
""So we make a difference. We are an important part of a whole. A system within a bigger system. The question is not about how we can get a seat at the table or gaining more power or louder voice. It is not about us versus them and who is driving or deciding. ""
""""
""The question is about how we can create great synergies with other parts of the system and together build even better products, organisations and companies. ""
""#design #systemthinking  #collaboration","","",MEMBER_NETWORK
2023-08-28 08:23:20,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7101841673495691264,"Users don’t care about:""
""⏺ Your company silos""
""⏺ Your product roadmap""
""⏺ Your limited budget""
""⏺ Your difficult manager""
""⏺ Your good intentions""
""⏺ Your user personas""
""⏺ Your wireframes""
""⏺ Your design process""
""⏺ Your subcontractors""
""⏺ Your workshops""
""⏺ Your design system""
""⏺ Answering your questionnaires""
""⏺ Your title""
""⏺ Your great ideas that stakeholders didn’t approve ""
""""
""Things users care about:""
""⏺ Solving their problems with minimal friction.""
""⏺ Creating a sense of control. ""
""⏺ Make it through the day without losing their sanity.""
""""
""So where does your product fit in?""
""""
""#users #userexperience #needs","","",MEMBER_NETWORK
2023-08-28 08:21:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7101841143679598592,"Users don’t care about:""
""⏺ Your company silos""
""⏺ Your product roadmap""
""⏺ Your limited budget""
""⏺ Your difficult manager""
""⏺ Your good intentions""
""⏺ Your user personas""
""⏺ Your wireframes""
""⏺ Your design process""
""⏺ Your subcontractors""
""⏺ Your workshops""
""⏺ Your design system""
""⏺ Answering your questionnaires""
""⏺ Your title""
""⏺ Your great ideas that stakeholders didn’t approve ""
""""
""Things users care about:""
""⏺ Solving their problems with minimal friction.""
""⏺ Creating a sense of control. ""
""⏺ Make it through the day without losing their sanity.""
""""
""So where does your product fit in?""
""""
""#users #userexperience #needs","","",MEMBER_NETWORK
2023-08-25 15:17:57,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7100858849766572034,"🌉 UX is a bridge between business and the customer.""
""""
""UX is not a bottle of ketchup, it’s a bridge. It transforms the abstract ideas and strategies of the business to something tangible and concrete that a customer can interact with. In order to build a bridge you need to be familiar with both sides. ""
""""
""It’s easy to fall for the illusion that UX is all about costumers and user needs. Like, “it’s called user experience not business experience.” From company side those are two different areas that seldom meet. But users and customers don't care about your silos. They see the products as one thing. Pricing, support, tech, look and feel, it's all merged down to one experience.  ""
""""
""That's why you should care about stuff outside your department. Things like product strategy, roadmap, pricing, marketing, business plans, churn rate and so on. Expand your UX curiosity and knowledge towards your own company, product and business. The more you know and understand about both sides, the stronger bridge you can build. So let’s start building. 🏗 ""
""""
""#ux #bridge #business #strategy #userexperience #customerexperience","","",MEMBER_NETWORK
2023-08-25 15:16:59,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7100858605498695680,"🌉 UX is a bridge between business and the customer.""
""""
""UX is not a bottle of ketchup, it’s a bridge. It transforms the abstract ideas and strategies of the business to something tangible and concrete that a customer can interact with. In order to build a bridge you need to be familiar with both sides. ""
""""
""It’s easy to fall for the illusion that UX is all about costumers and user needs. Like, “it’s called user experience not business experience.” From company side those are two different areas that seldom meet. But users and customers don't care about your silos. They see the products as one thing. Pricing, support, tech, look and feel, it's all merged down to one experience.  ""
""""
""That's why you should care about stuff outside your department. Things like product strategy, roadmap, pricing, marketing, business plans, churn rate and so on. Expand your UX curiosity and knowledge towards your own company, product and business. The more you know and understand about both sides, the stronger bridge you can build. So let’s start building. 🏗 ""
""""
""#ux #bridge #business #strategy #userexperience #customerexperience","","",MEMBER_NETWORK
2023-08-21 14:54:41,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7099403441533255680,"Whatcha gon' do with all that junk""
""All that junk inside your trunk?""
""/Black Eyed Peas""
""""
""Many thinkers and modern philosophers have struggled with this complicated relationship between production and consumption.""
"" ""
""👉 Who is going to consume all the stuff we are (over)producing?""
""👉  Why are we making (and buying) so much more than we actually need? ""
""👉  What is going to happen when AI will make the production line spin faster and faster? ""
""""
""The long tail was supposed to give us choice and fill needs outside the mainstream. Instead we will be drowned in a tsunami of digital overproduction. It will be hard to know what information can be trusted, what is authentic (human made) and what is just an AI remix. ""
""""
""When cost of production goes down, cost of attention goes up. A never ending abundance of everything will make it enven harder to make choices that keep us happy and satisfied. There will be always something else, something better. If not now, so tomorrow. We will need AI to sort through all the staff other AI:s are churning out. An AI powered AI filter. Instead of being empowered, we will outsource even more decision making.  ""
""""
""🤖 What if we instead used AI to produce less but smarter? Products that last longer, cost less energi, time and material to produce? New materials and products that can easily be repaired, refurbished and recycled. That can be used more often and by more and last longer. ""
"" ""
""We don’t need more stuff. We don’t need to 10x our efficiency and productivity. We need better products and make it easier for ordinary people to make good choices. ""
""""
""#ai #future #empower #sustainability","","",MEMBER_NETWORK
2023-08-21 14:54:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7099403392090800128,"Whatcha gon' do with all that junk""
""All that junk inside your trunk?""
""/Black Eyed Peas""
""""
""Many thinkers and modern philosophers have struggled with this complicated relationship between production and consumption.""
"" ""
""👉 Who is going to consume all the stuff we are (over)producing?""
""👉  Why are we making (and buying) so much more than we actually need? ""
""👉  What is going to happen when AI will make the production line spin faster and faster? ""
""""
""The long tail was supposed to give us choice and fill needs outside the mainstream. Instead we will be drowned in a tsunami of digital overproduction. It will be hard to know what information can be trusted, what is authentic (human made) and what is just an AI remix. ""
""""
""When cost of production goes down, cost of attention goes up. A never ending abundance of everything will make it enven harder to make choices that keep us happy and satisfied. There will be always something else, something better. If not now, so tomorrow. We will need AI to sort through all the staff other AI:s are churning out. An AI powered AI filter. Instead of being empowered, we will outsource even more decision making.  ""
""""
""🤖 What if we instead used AI to produce less but smarter? Products that last longer, cost less energi, time and material to produce? New materials and products that can easily be repaired, refurbished and recycled. That can be used more often and by more and last longer. ""
"" ""
""We don’t need more stuff. We don’t need to 10x our efficiency and productivity. We need better products and make it easier for ordinary people to make good choices. ""
""""
""#ai #future #empower #sustainability","","",MEMBER_NETWORK
2023-08-18 06:36:07,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7098190810000601088,"Life will find a way. So will users. If your product don't fulfil users needs they will tweak it, brake it, pick it apart and put it together again and if nothing works, find another product. ""
""""
""This is actually a good thing. Users are engaged, and resourceful. If they are using your product in unexpected ways, they are showing you their unfulfilled needs. ""
""""
""If it is a behaviour aligned with your product, incorporated it in the product. If it as un undesired behaviour, find ways to steer it in desired direction without punishing or blaming the user. They are not ""holding it wrong"". 😅 ""
""Find the underlying need and meet it with a different and more productive way. ""
""""
""#need #problem #userexperience","","",MEMBER_NETWORK
2023-08-18 06:36:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7098190782628573184,"Life will find a way. So will users. If your product don't fulfil users needs they will tweak it, brake it, pick it apart and put it together again and if nothing works, find another product. ""
""""
""This is actually a good thing. Users are engaged, and resourceful. If they are using your product in unexpected ways, they are showing you their unfulfilled needs. ""
""""
""If it is a behaviour aligned with your product, incorporated it in the product. If it as un undesired behaviour, find ways to steer it in desired direction without punishing or blaming the user. They are not ""holding it wrong"". 😅 ""
""Find the underlying need and meet it with a different and more productive way. ""
""""
""#need #problem #userexperience","","",MEMBER_NETWORK
2023-08-17 15:41:49,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7097965753160642560,"Say whaaat? What have we been doing all the time if not meeting needs and designing experiences?""
""""
""No worries. We have been doing great things and helping a lot of users. We have just not been designing THE experience. Because we can't. We have no control over the users, what they think, what they do, feel or experience. Probably not even users them selves have control over their experiences and reactions. The experience happens automatically and have been happening even befor the UX field has been invented. We just started to notice that it matters, A LOT. ""
""""
""What is experience anyway""
""My own homebrewed definition: “Experience (the outcome) emerges when the expectations of the user meet our product (the output).”""
""Our design, the output, is the part that we can fully control and design. User expectations can be nudged or influenced, but not controlled. When the expectations meet (or collide) with our product, all the feelings, benefits, thoughts and reactions that happens are the experience. This experience could be prominent and memorable, like an excellent meal you never tasted before, or totally invisible like fresh air. ""
""""
""Why this is important ""
""Is this just semantics or does it actually matter? I think it matters, because we might think that we can control and are supposed to design the actual experience. If the experience is not what we want, we can just tweak the design like a knob to get the right result. ""
""""
""But the user experience is not a predictable Pavlovian reflex. Every user is unique and so is their experience. What we are doing is designing by proxy. We as designers need to be aware of the gap between what we can and can not control. We design one product and aim for a certain output but create countless unique experiences. Some wanted, some not, some good and unfortunately some bad. ""
""""
""So what’s next""
""- Users expectations are just as important os your design for the reaching the desired outcome.""
""- People are entitled to their experience and opinion. It doesn’t mean that they are right or that you need to do anything about it. ""
""- There will always be a gap between your intent and the result. This gap is your greatest source for future improvements""
""- And finally but most importantly. It is important that we are aware and feel responsible for all the different experiences that our product creates. Act if your product or design causes harm, even if it’s unintended and could not be predicted or prevented. ""
""""
""#uxdesign #ux #lie #experience #responsibility","","",MEMBER_NETWORK
2023-08-17 15:41:42,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7097965721258725376,"Say whaaat? What have we been doing all the time if not meeting needs and designing experiences?""
""""
""No worries. We have been doing great things and helping a lot of users. We have just not been designing THE experience. Because we can't. We have no control over the users, what they think, what they do, feel or experience. Probably not even users them selves have control over their experiences and reactions. The experience happens automatically and have been happening even befor the UX field has been invented. We just started to notice that it matters, A LOT. ""
""""
""What is experience anyway""
""My own homebrewed definition: “Experience (the outcome) emerges when the expectations of the user meet our product (the output).”""
""Our design, the output, is the part that we can fully control and design. User expectations can be nudged or influenced, but not controlled. When the expectations meet (or collide) with our product, all the feelings, benefits, thoughts and reactions that happens are the experience. This experience could be prominent and memorable, like an excellent meal you never tasted before, or totally invisible like fresh air. ""
""""
""Why this is important ""
""Is this just semantics or does it actually matter? I think it matters, because we might think that we can control and are supposed to design the actual experience. If the experience is not what we want, we can just tweak the design like a knob to get the right result. ""
""""
""But the user experience is not a predictable Pavlovian reflex. Every user is unique and so is their experience. What we are doing is designing by proxy. We as designers need to be aware of the gap between what we can and can not control. We design one product and aim for a certain output but create countless unique experiences. Some wanted, some not, some good and unfortunately some bad. ""
""""
""So what’s next""
""- Users expectations are just as important os your design for the reaching the desired outcome.""
""- People are entitled to their experience and opinion. It doesn’t mean that they are right or that you need to do anything about it. ""
""- There will always be a gap between your intent and the result. This gap is your greatest source for future improvements""
""- And finally but most importantly. It is important that we are aware and feel responsible for all the different experiences that our product creates. Act if your product or design causes harm, even if it’s unintended and could not be predicted or prevented. ""
""""
""#uxdesign #ux #lie #experience #responsibility","","",MEMBER_NETWORK
2023-08-15 10:32:37,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A3209228-7097163165133631488,"I spend a lot of time researching, thinking, creating concepts and prototypes, testing and tweaking. It’s a lot of work and it feels important. My employee pays me good money and gives me nice feedback. All good right?""
""""
""But one painful insight hit me like a brick. It doesn’t matter how many cool concepts or prototypes I create. If they don’t end up in the hands of users they are just pretty pictures. The users don’t care about my design if it’s never realised, developed and released. In other words, my design by it self is worthless. My job should not end with delivering a fancy Figma file. It is fulfils its goal when the users get the promised benefit and the targeted needs are met. ""
""""
""This doesn’t mean that we can skip the design part and just focus on delivering stuff. Many have tried, few (products) survived. Design and the discovery part is vital. It’s the compass pointing out the right direction before you start running. It doesn't matter how fast you run if you are on a wrong path. Purposeful design 10x your chances of success. ""
""""
""Design without execution is nothing. ""
""Design with great executions is everything. ""
""""
""#design #purpose #impact","","",MEMBER_NETWORK
2023-08-15 10:31:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7097162858844626945,"I spend a lot of time researching, thinking, creating concepts and prototypes, testing and tweaking. It’s a lot of work and it feels important. My employee pays me good money and gives me nice feedback. All good right?""
""""
""But one painful insight hit me like a brick. It doesn’t matter how many cool concepts or prototypes I create. If they don’t end up in the hands of users they are just pretty pictures. The users don’t care about my design if it’s never realised, developed and released. In other words, my design by it self is worthless. My job should not end with delivering a fancy Figma file. It is fulfils its goal when the users get the promised benefit and the targeted needs are met. ""
""""
""This doesn’t mean that we can skip the design part and just focus on delivering stuff. Many have tried, few (products) survived. Design and the discovery part is vital. It’s the compass pointing out the right direction before you start running. It doesn't matter how fast you run if you are on a wrong path. Purposeful design 10x your chances of success. ""
""""
""Design without execution is nothing. ""
""Design with great executions is everything. ""
""""
""#design #purpose #impact","","",MEMBER_NETWORK
2023-08-11 08:10:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7095677796022124544,"So many things in our lives are running on autopilot. Especially those seemingly mundane task lite making breakfast, commute to work, doing laundry, going to the gym, paying bills. We often zoom out and just wish that we could be done already so we can move on to something more fun. ""
""""
""That should be great right? Less of those boring stuff and more time for fun. ""
""But what if are we giving up when everything is easy and frictionless? Are we actually spending the time we saved on something better? Or do we just do even more mundane things?""
""""
""Imagine going to the gym with only super light weights or video games with Easy as the only option. You don’t need to read long books or articles, everything is already curated and summarised. The recommendation algorithms adjust exactly to your preferences and even the content is custom made just for you. You don’t longer have to spend years practicing writing or painting, just some good prompts and click a button. ""
""""
""If designers job is to remove friction and make life easier, this should be the best case scenario. Why does it not “feel” right?""
""""
""Because we don’t want to remove all friction and effort. Just remove it where it should not be and keep it where we need it and want it. We grow from overcoming challenges, we learn from mistakes, we get insights from thinking and reflecting, we need scarcity to boost our creativity. We want to slow down before making a big decision or where things get dangerous. Our bodies and minds are not built for abundance. If we get everything we want, we actually get depressed. ""
""""
""In other words, we are built to solve problems. We just need to make sure we are solving the right ones. ""
""""
""Inspired by Per Axbom: When friction is a good thing""
""https://lnkd.in/d3-KZFcM""
""""
""#frictionless #friction #thinking #growthmindset","","",MEMBER_NETWORK
2023-08-04 14:10:27,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7093231715610992640,"👿 Better the devil you know. ""
""Or why individuals don’t want to deal with change.""
""As designer I want to create new and better ways for doing things. My hope is to improve peoples lives, make them happier, more efficient or productive. But there is an invisible opposite force that is often forgotten. The unwillingness to change. ""
""""
""🛑 Change is hard and risky""
""Even if the current situation is far from perfect, many prefer the familiarity and that feels safe. Better the devil you know, as the saying goes. Finding and learning new ways takes time and energi. Time that we don’t have and energi we don’t want to waste. It is hard to know of the effort is worth it. There is also a risk of making a bad choice and ending up with something even worse. ""
""""
""🥇Low risk and high reward ""
""To help people to take this leap of fate we need to minimise the threshold and maximise the benefit. Showing how fast, safe and easy it is to change to the new system. No data is lost, all previous settings are saved, no hard decisions are required during the instalment. As much as possible should happen automatically or taken care of by external experts. The benefits to the end user should be clear, tangible and imminent. ""
""""
""🙂 Design the default ""
""Why should designers think about the default setting if the users can change it when ever they want? The truth is that the majority of users will never or seldom make changes that are not required. Especially if the consequences of the other options are not obvious. Changes always include risk. ""
""That’s why we must design the default settings to be perfectly adjusted for beginners and suitable for the most common tasks. More advanced features should be introduced later, when users are comfortable with the basic functions. ""
""""
""#change #fear #devil #default","","",MEMBER_NETWORK
2023-08-04 14:10:20,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7093231684791283712,"👿 Better the devil you know. ""
""Or why individuals don’t want to deal with change.""
""As designer I want to create new and better ways for doing things. My hope is to improve peoples lives, make them happier, more efficient or productive. But there is an invisible opposite force that is often forgotten. The unwillingness to change. ""
""""
""🛑 Change is hard and risky""
""Even if the current situation is far from perfect, many prefer the familiarity and that feels safe. Better the devil you know, as the saying goes. Finding and learning new ways takes time and energi. Time that we don’t have and energi we don’t want to waste. It is hard to know of the effort is worth it. There is also a risk of making a bad choice and ending up with something even worse. ""
""""
""🥇Low risk and high reward ""
""To help people to take this leap of fate we need to minimise the threshold and maximise the benefit. Showing how fast, safe and easy it is to change to the new system. No data is lost, all previous settings are saved, no hard decisions are required during the instalment. As much as possible should happen automatically or taken care of by external experts. The benefits to the end user should be clear, tangible and imminent. ""
""""
""🙂 Design the default ""
""Why should designers think about the default setting if the users can change it when ever they want? The truth is that the majority of users will never or seldom make changes that are not required. Especially if the consequences of the other options are not obvious. Changes always include risk. ""
""That’s why we must design the default settings to be perfectly adjusted for beginners and suitable for the most common tasks. More advanced features should be introduced later, when users are comfortable with the basic functions. ""
""""
""#change #fear #devil #default","","",MEMBER_NETWORK
2023-08-02 14:48:07,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7092516419753435136,"Where does our intuition comes from and should we always trust it?""
"" ""
""Intuition comes from long experience from a specific field, with lot of practice and feedback. A skilled basketball player knows if a throw will hit or miss even before the ball reaches its target. ""
""""
""So yes, if you are making a decision within your field of expertise you can trust your intuition. It is actually your aggregated knowledge that is giving you the answer. ""
""""
""BUT for decisions we seldom make, when we lack the experience or where feedback is limited the intuition is not so helpful. When buying your first car or a house it should not just “feel” good or “seem” nice. ""
""""
""Another example when intuition gets in the way is in the hiring process. People prefer what they know and avoid what they don’t know. A hiring manger can “instinctively” prefer a candidate that is similar to them, from the  ""
""same gender, social group, ethnicity, school or some other shared factor. ""
""Here is important to analyse WHY someone seems to be a good fit. Does it just “feel right” or is it also the best candidate objectively. ""
""""
""This is just one of many insights from Dan Ariely’s short LinkedIn course on how to make good decisions.""
""https://lnkd.in/dkYtgfHt""
""""
""#decisionmaking #bias #intuition #hiring","","",MEMBER_NETWORK
2023-08-02 14:47:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7092516383283904514,"Where does our intuition comes from and should we always trust it?""
"" ""
""Intuition comes from long experience from a specific field, with lot of practice and feedback. A skilled basketball player knows if a throw will hit or miss even before the ball reaches its target. ""
""""
""So yes, if you are making a decision within your field of expertise you can trust your intuition. It is actually your aggregated knowledge that is giving you the answer. ""
""""
""BUT for decisions we seldom make, when we lack the experience or where feedback is limited the intuition is not so helpful. When buying your first car or a house it should not just “feel” good or “seem” nice. ""
""""
""Another example when intuition gets in the way is in the hiring process. People prefer what they know and avoid what they don’t know. A hiring manger can “instinctively” prefer a candidate that is similar to them, from the  ""
""same gender, social group, ethnicity, school or some other shared factor. ""
""Here is important to analyse WHY someone seems to be a good fit. Does it just “feel right” or is it also the best candidate objectively. ""
""""
""This is just one of many insights from Dan Ariely’s short LinkedIn course on how to make good decisions.""
""https://lnkd.in/dkYtgfHt""
""""
""#decisionmaking #bias #intuition #hiring","","",MEMBER_NETWORK
2023-08-01 13:34:06,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7092135406560845825,"Why is it so much easier to give advice to others but so hard to giver it to our selves? It should be the opposite, nobody knows ours selves better than we do, what we want, like and need. ""
""""
""Maybe that is the problem. We know too much and it makes it hard to think. Logic and emotion gets mixed up, the line between what we want to do and should do gets blurry. That’s when an objective point of view can be helpful. You can actually do it on your own with a bit of imagination. Here are two ways: ""
""""
""😇 What would Jesus do?""
""Invite an imaginary advisor that you admire or that is good at handle similar situations. What would that person say or do? How would their solution work for you? ""
""""
""❓ Asking for a friend ""
""Take yourself out of the equation and make a distance between you and the problem. Now you can look at the problem objectively without your emotional bagage being in the way. What would your best advice be to your “friend”? What are the pros and cons?""
""""
""You can try both ways and write down the options. Hopefully you now have at least one good way forward. If not, try talking to a real friend. 😅","","",MEMBER_NETWORK
2023-08-01 13:33:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7092135367570599936,"Why is it so much easier to give advice to others but so hard to giver it to our selves? It should be the opposite, nobody knows ours selves better than we do, what we want, like and need. ""
""""
""Maybe that is the problem. We know too much and it makes it hard to think. Logic and emotion gets mixed up, the line between what we want to do and should do gets blurry. That’s when an objective point of view can be helpful. You can actually do it on your own with a bit of imagination. Here are two ways: ""
""""
""😇 What would Jesus do?""
""Invite an imaginary advisor that you admire or that is good at handle similar situations. What would that person say or do? How would their solution work for you? ""
""""
""❓ Asking for a friend ""
""Take yourself out of the equation and make a distance between you and the problem. Now you can look at the problem objectively without your emotional bagage being in the way. What would your best advice be to your “friend”? What are the pros and cons?""
""""
""You can try both ways and write down the options. Hopefully you now have at least one good way forward. If not, try talking to a real friend. 😅","","",MEMBER_NETWORK
2023-07-06 14:39:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7082729760627245058,"https://lnkd.in/dE6Hc_yU""
""Guardians of the UX Galaxy""
""UX in space seems just as bad as here on Earth. 😩 🌍 ""
""I think I have visited several sites using the same UX patterns. 😅 ""
""Have you?""
""#ux #badux #marvel","","",MEMBER_NETWORK
2023-06-29 10:36:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7080131811695091712,"Sometimes life moves really fast. Just a week after my last day at Qvik I’m joining forces with EdAider as the Head of Design. EdAider is a great pedagogy platform for schools, empowering both teachers and students. ""
""""
""🍸 Like a delicious cocktail of strategy, leadership, pedagogy and design with some sprinkles of AI on top. I could not by more excited. This is going to be great. 🤘 ""
""""
""#design #ai #students #pedagogy #leadership #strategy #productdesign","","",MEMBER_NETWORK
2023-06-27 10:35:02,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7079406766853095424,"Why do we lose our curiosity when we grow up?""
""Is it the school that teaches us all the old knowledge and discourage us from finding new one? ""
""Are the social norms holding us back, where it’s safer to stay quiet rather than ask and be seen as ignorant? ""
""Or is it we and our existing knowledge that are blocking new experiences?""
""""
""Maybe it’s the combination of all but the result is still the same. We stop being curious and challenge the obvious. ""
""- Why is the sky blue? ""
""- It just is, it has always been, no point in asking. ""
""""
""We must learn how to look beyond the obvious, challenge the status quo and start feeling the joy of not knowing and finding out. If your company or a product was a set of Lego and you could pick it appart. What else could you build? How would it look like if it started from scratch today? ""
""Silly question but it makes you think. Doesn’t it. ""
""""
""- So start with Why.""
""- Why?""
""- Perfect. ""
""""
""#simonsinek #startwithwhy #school #knowledge #child","","",MEMBER_NETWORK
2023-06-27 10:34:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7079406734364090369,"Why do we lose our curiosity when we grow up?""
""Is it the school that teaches us all the old knowledge and discourage us from finding new one? ""
""Are the social norms holding us back, where it’s safer to stay quiet rather than ask and be seen as ignorant? ""
""Or is it we and our existing knowledge that are blocking new experiences?""
""""
""Maybe it’s the combination of all but the result is still the same. We stop being curious and challenge the obvious. ""
""- Why is the sky blue? ""
""- It just is, it has always been, no point in asking. ""
""""
""We must learn how to look beyond the obvious, challenge the status quo and start feeling the joy of not knowing and finding out. If your company or a product was a set of Lego and you could pick it appart. What else could you build? How would it look like if it started from scratch today? ""
""Silly question but it makes you think. Doesn’t it. ""
""""
""- So start with Why.""
""- Why?""
""- Perfect. ""
""""
""#simonsinek #startwithwhy #school #knowledge #child","","",MEMBER_NETWORK
2023-06-26 18:48:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7079168610929131521,"https://lnkd.in/dyJZ5yfP""
""Finally vacation. 😁""
""Unpaid vacation. 😬",https://giphy.com/gifs/smile-awkward-13aSSyJaI5NkTm,"",MEMBER_NETWORK
2023-06-25 09:34:29,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1875717-7078666754456977408,"I’m really active when I talk, not so much when listening. To fix that, I came up with this routine. I go through it before every planed conversation. 😅  ""
""""
""👂Listen""
""Be quiet just listen to what the other person is saying. Don’t think about what to say next, assume, presume, interrupt or multitask. Just be. ""
""""
""🤔 Think""
"" Write down any important thoughts that pop up. Important is the key word. If you don’t have an answer don’t be afraid to ask for a moment. ”What a good question, let me think about it for a bit.” ""
""""
""💬 Talk""
""When you have an answer in mind, find a brief and clear way to communicate it. Say it and then stop talking and wait for reaction. Enjoy the silence. It is your friend, not a hole that needs to be filled. ""
""""
""#activelistening #silence #kahneman #thinkfastandslow #listening","","",MEMBER_NETWORK
2023-06-25 09:33:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7078666493290233856,"I’m really active when I talk, not so much when listening. To fix that, I came up with this routine. I go through it before every planed conversation. 😅  ""
""""
""👂Listen""
""Be quiet just listen to what the other person is saying. Don’t think about what to say next, assume, presume, interrupt or multitask. Just be. ""
""""
""🤔 Think""
"" Write down any important thoughts that pop up. Important is the key word. If you don’t have an answer don’t be afraid to ask for a moment. ”What a good question, let me think about it for a bit.” ""
""""
""💬 Talk""
""When you have an answer in mind, find a brief and clear way to communicate it. Say it and then stop talking and wait for reaction. Enjoy the silence. It is your friend, not a hole that needs to be filled. ""
""""
""#activelistening #silence #kahneman #thinkfastandslow #listening","","",MEMBER_NETWORK
2023-06-22 11:17:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7077605538301120512,"Don’t give them what they want""
""You don’t listen to your customers. You chase your own vision and believe that you already know what they want. No need of asking or testing. It’s either your way or the highway. ""
""""
""Give them exactly what they want""
""This may sound like a good thing but is actually the opposite. Customers have needs but don’t know how to explain them in words. They ask for functions but actually want better outcomes. Just following their requests will lead to a downward spiral called the Product of Death Cycle. ""
""Read more here (short url): https://rb.gy/6klk8""
""""
""#research #customercentric #risk","","",MEMBER_NETWORK
2023-06-21 08:27:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7077200358472638464,"As a child, it’s your job to listen and learn from the elders. This is a logical order of things, the old want to help the younglings avoiding known mistakes and even to stay alive. ""Watch out for the tiger bi the river or the poisonous berries."" ""
""""
""But don’t let this be your only truth. Learn from mistakes of others but don't forget to make your own unique mistakes. You don’t need a lot of experience, knowledge or a degree to be a teacher. Neither should you stop learning just because you have reached certain title, age or your imagined potential. Learning is growth and potential for growth is limitless. ""
""""
""Teach: find something you are good at or interested in. It can actually be something that you yourself want to learn. Teaching it to someone else will help you to understand it much deeply and also remember what you learned. ""
""""
""Learn: Don’t fall into the expert trap, or thinking that you have seen it all. Find new ways to look at the old problems, or find new problems to solve. Don’t see young talents as threat, but as opportunity to learn new skills. Let your kid teach you how to play Fortnite or Roblox. Sharing their world will broaden yours. ""
""""
""Have fun: Learning and teaching done in a good way is really rewarding and fun. Most schools have just not figured out how.""
""""
""#experience #job #learning #teaching #growth","","",MEMBER_NETWORK
